source,title,link,published,relevant,reason,summary
TechCrunch AI,Anthropic’s founders seek voting control ahead of IPO,https://techcrunch.com/2026/09/25/anthropics-founders-seek-voting-control-ahead-of-ipo/,"Fri, 25 Sep 2026 15:40:03 +0000",False,No relevant keywords,Anthropic is asking its shareholders to approve a structure that would give its seven co-founders a combined 50.1% of the vote on most corporate matters.
TechCrunch AI,TechCrunch Disrupt 2026: Ricursive Intelligence’s Anna Goldie and Azalia Mirhoseini on when AI starts designing its own hardware,https://techcrunch.com/2026/09/25/techcrunch-disrupt-2026-ricursive-intelligences-anna-goldie-and-azalia-mirhoseini-on-when-ai-starts-designing-its-own-hardware/,"Fri, 25 Sep 2026 15:00:00 +0000",False,No relevant keywords,"At TechCrunch Disrupt 2026, Ricursive Intelligence co-founders Anna Goldie and Azalia Mirhoseini will take the Disrupt Stage to discuss closing the loop between AI and chip development. Save up to $200 on your pass before today ends."
TechCrunch AI,Affected by layoffs? Don’t miss this $75 deal for your TechCrunch Disrupt 2026 Expo+ Pass,https://techcrunch.com/2026/09/25/disrupt-2026-layoff-expo-plus-passes-available-for-75-dollars/,"Fri, 25 Sep 2026 14:15:00 +0000",False,No relevant keywords,Your next opportunity could be one conversation away. Get your Expo+ Pass for just $75. Limited to the first 100 qualifying people.
TechCrunch AI,Last 24 hours to save up to $200 on TechCrunch Disrupt 2026. Reason 5 of 5 to attend: Momentum,https://techcrunch.com/2026/09/25/last-24-hours-to-save-up-to-200-on-techcrunch-disrupt-2026-reason-5-of-5-to-attend-momentum/,"Fri, 25 Sep 2026 14:00:00 +0000",False,No relevant keywords,Last 24 hours to save up to $200 on your TechCrunch Disrupt 2026 pass. Leave the event further in your startup's trajectory than where you started. Don't miss your chance to save and to push the needle.
TechCrunch AI,"Lightspeed targets $250M for new India fund, focusing on early-stage AI",https://techcrunch.com/2026/09/24/lightspeed-targets-250m-for-new-india-fund-focusing-on-early-stage-ai/,"Fri, 25 Sep 2026 05:00:00 +0000",False,No relevant keywords,"The venture firm is aligning its India fundraising cycle with its global funds for the first time, as it shifts to a shorter investment period."
TechCrunch AI,"Bring your co-founder, partner, or colleague and get 50% off a second TechCrunch Disrupt 2026 pass",https://techcrunch.com/2026/09/24/bring-your-co-founder-partner-or-colleague-and-get-50-off-a-second-techcrunch-disrupt-2026-pass/,"Thu, 24 Sep 2026 19:15:00 +0000",False,No relevant keywords,Buy one pass to TechCrunch Disrupt 2026 and get 50% off a second of the same ticket type. Register before event starts on October 13 at 8 a.m. PT.
TechCrunch AI,PrismML brings its tiny LLMs to Qualcomm-powered smart glasses,https://techcrunch.com/2026/09/24/prismml-brings-its-tiny-llms-to-qualcomm-powered-smart-glasses/,"Thu, 24 Sep 2026 19:00:42 +0000",False,No relevant keywords,Prism's larger goal is open-weight AI that runs on devices and makes better use of the computing power they already have.
TechCrunch AI,Oracle sends force majeure notice on its New Mexico Stargate data center,https://techcrunch.com/2026/09/24/oracle-sends-force-majeure-notice-on-its-new-mexico-stargate-data-center/,"Thu, 24 Sep 2026 18:11:44 +0000",True,Infrastructure mention,The notice would allow Oracle to delay payments should the facility miss its 2028 target to come online.
TechCrunch AI,"Meta’s Muse Charm looks like a Tamagotchi, but it’s tapping into a much newer trend",https://techcrunch.com/2026/09/24/metas-muse-charm-looks-like-a-tamagotchi-but-its-tapping-into-a-much-newer-trend/,"Thu, 24 Sep 2026 17:39:24 +0000",False,No relevant keywords,"Meta’s new AI gadget may look like a Tamagotchi, but its dangling form factor taps into a much broader Gen Z trend around bag charms, retro tech, and turning gadgets into fashion accessories."
TechCrunch AI,Google Photos ‘Clueless’-inspired virtual closet is now available on Android and iOS,https://techcrunch.com/2026/09/24/google-photos-clueless-inspired-virtual-closet-is-now-available-on-android-and-ios/,"Thu, 24 Sep 2026 17:00:00 +0000",False,No relevant keywords,"The AI-powered feature builds a virtual wardrobe from your photos, and is now broadly available after first rolling out to Android users in June."
Data Center Dynamics,T-Mobile US expands AI network service,https://www.datacenterdynamics.com/en/news/t-mobile-us-expands-ai-network-service/,"Fri, 25 Sep 2026 16:04:08 +0000",False,No relevant keywords,AutoPilot aids T-Mobile's self-organizing network efforts
Data Center Dynamics,"Vocus to build 4,000km fiber link between Brisbane and Darwin",https://www.datacenterdynamics.com/en/news/vocus-to-build-4000km-fiber-link-between-brisbane-and-darwin/,"Fri, 25 Sep 2026 16:03:55 +0000",False,No relevant keywords,"The route aims to support growing demand from hyperscaler, neocloud, and enterprise customers"
Data Center Dynamics,The future of ITAD,https://www.datacenterdynamics.com/en/whitepapers/the-future-of-itad/,"Fri, 25 Sep 2026 15:41:36 +0000",False,No relevant keywords,An SK tes guide to reducing carbon emissions through IT asset recovery
Data Center Dynamics,DCD Connect 2026: Takeaway thoughts,https://www.datacenterdynamics.com/en/opinions/dcd-connect-2026-takeaway-thoughts/,"Fri, 25 Sep 2026 15:39:00 +0000",False,No relevant keywords,Reflections from our first DCD Connect London
Data Center Dynamics,AI cloud and data center firm Nscale raises $3.36bn ahead of its IPO,https://www.datacenterdynamics.com/en/news/ai-cloud-and-data-center-firm-nscale-raises-336bn-ahead-of-its-ipo/,"Fri, 25 Sep 2026 15:34:00 +0000",True,Infrastructure mention,Follows publication of IPO prospectus
Data Center Dynamics,DensityAI: Chip startup founded by former Tesla Dojo execs valued at $10bn – report,https://www.datacenterdynamics.com/en/news/ai-chip-startup-founded-by-former-tesla-dojo-execs-valued-at-10bn-report/,"Fri, 25 Sep 2026 15:02:00 +0000",False,No relevant keywords,"Company has raised “hundreds of millions” for development of chip with 3D DRAM stacking, report claims"
Data Center Dynamics,"Sponsored: How to scale data centers cheaper, faster, and at a higher quality",https://www.datacenterdynamics.com/en/opinions/how-to-scale-data-centers-cheaper-faster-and-at-a-higher-quality/,"Fri, 25 Sep 2026 15:00:00 +0000",True,Infrastructure mention,Data centers are the last heavy industry still built by hand. It's time to move them into the factory
Data Center Dynamics,"Fair markets, trusted allies: Why Korea's cloud rules matter for AI leadership",https://www.datacenterdynamics.com/en/opinions/fair-markets-trusted-allies-why-koreas-cloud-rules-matter-for-ai-leadership/,"Fri, 25 Sep 2026 14:00:39 +0000",False,No relevant keywords,Will Korea's revisions to its cloud security framework work for the US?
Data Center Dynamics,Northern Virginia's Prince William County puts controls on new data center projects,https://www.datacenterdynamics.com/en/news/northern-virginias-prince-william-county-puts-controls-on-new-data-center-projects/,"Fri, 25 Sep 2026 13:12:00 +0000",True,Infrastructure mention,Size of 'by right' overlay district for digital infrastructure projects cut by two thirds
Data Center Dynamics,"Keppel, StarHub confirm talks over M1 deal in Singapore",https://www.datacenterdynamics.com/en/news/keppel-starhub-confirm-talks-over-m1-deal-in-singapore/,"Fri, 25 Sep 2026 13:09:13 +0000",False,No relevant keywords,Will the talks lead to consolidation in the market?
Data Center Dynamics,Thailand set to finalize new data center regulations by mid-October - report,https://www.datacenterdynamics.com/en/news/thailand-set-to-finalize-new-data-center-regulations-by-mid-october-report/,"Fri, 25 Sep 2026 13:06:00 +0000",True,Infrastructure mention,Expected to classify data centers with a capacity of more than 100MW hyperscale facilities
Data Center Dynamics,Project Suncatcher: Google to launch first space data center test in orbit next week,https://www.datacenterdynamics.com/en/news/project-suncatcher-google-to-launch-first-space-data-center-test-in-orbit-next-week/,"Fri, 25 Sep 2026 11:58:00 +0000",True,Infrastructure mention,"TPUs are ready to catch some rays, hyperscaler claims"
Data Center Dynamics,SFR workers in France strike over proposed takeover,https://www.datacenterdynamics.com/en/news/sfr-workers-in-france-strike-over-proposed-takeover/,"Fri, 25 Sep 2026 11:10:00 +0000",False,No relevant keywords,Thousands of the company's employees have taken industrial action amid uncertainty over job security
Data Center Dynamics,"ASML’s revenue share drops to zero percent in Europe, says it has sold “absolutely nothing” in the region this year",https://www.datacenterdynamics.com/en/news/asmls-revenue-share-drops-to-zero-percent-in-europe-says-its-sold-absolutely-nothing-in-the-region-this-year/,"Fri, 25 Sep 2026 11:03:00 +0000",False,No relevant keywords,EUV lithography company says its working with politicians to bolster chipmaking efforts across the continent
Data Center Dynamics,DOE unveils $1.9bn in funding for 31 grid upgrade projects to speed data center connections,https://www.datacenterdynamics.com/en/news/doe-unveils-19bn-in-funding-for-31-grid-upgrade-projects-to-speed-data-center-connections/,"Fri, 25 Sep 2026 09:35:00 +0000",True,Infrastructure mention,Expected to unlock 23GW of additional capacity on the grid
Data Center Dynamics,Google-backed Fervo Energy achieves first power at up to 900MW Cape Station geothermal plant in Utah,https://www.datacenterdynamics.com/en/news/google-backed-fervo-energy-achieves-first-power-at-up-to-900mw-cape-station-geothermal-plant-in-utah/,"Fri, 25 Sep 2026 09:33:00 +0000",False,No relevant keywords,The first utility-scale enhanced geothermal project to achieve power
Data Center Dynamics,Vertiv to acquire data center fluid management firm King Environmental Services,https://www.datacenterdynamics.com/en/news/vertiv-to-acquire-data-center-fluid-management-firm-king-environmental-services/,"Fri, 25 Sep 2026 09:25:00 +0000",True,Infrastructure mention,Transaction to close before the end of the year
Data Center Dynamics,Applied Digital reveals $3.2bn Delta Forge 2 AI data center will be built in Alabama,https://www.datacenterdynamics.com/en/news/applied-digital-reveals-32bn-delta-forge-2-ai-data-center-will-be-built-in-alabama/,"Fri, 25 Sep 2026 09:24:00 +0000",True,Infrastructure mention,Operations could start by 2028
Data Center Dynamics,Solid oxide fuel cells enabling growth in a power-constrained world,https://www.datacenterdynamics.com/en/whitepapers/solid-oxide-fuel-cells-enabling-growth-in-a-power-constrained-world/,"Fri, 25 Sep 2026 07:25:13 +0000",True,Infrastructure mention,"How solid oxide fuel cells are offering a scalable route to reliable, on-site power as grid constraints reshape data center growth"
Data Center Dynamics,"Event downtime, dynamic upheaval",https://www.datacenterdynamics.com/en/marketwatch/event-downtime-dynamic-upheaval/,"Fri, 25 Sep 2026 07:00:00 +0000",False,No relevant keywords,Key takeaways across two days of intense digital infrastructure conversations at DCD Connect London 2026
Utility Dive,Second federal judge overturns $7B Solar for All cancellation,https://www.utilitydive.com/news/second-federal-judge-overturns-7b-solar-for-all-cancellation-by-trump-admi/831371/,"Fri, 25 Sep 2026 10:13:58 -0400",False,No relevant keywords,"The decision in a suit brought by Harris County, Texas, follows a similar ruling last week. A Harris County judge called it &ldquo;a really important victory for energy resilience.&rdquo;"
Utility Dive,FERC rejects Oklo complaint seeking to reinstate project to PJM’s interconnection study cycle,https://www.utilitydive.com/news/ferc-rejects-oklo-complaint-pjm-interconnection/831357/,"Fri, 25 Sep 2026 09:46:29 -0400",True,AI + Energy nexus,"The decision affects a 750-MW, mixed technology project in Virginia, which Oklo said would be delayed by at least 18 months if it misses the current interconnection cycle."
Utility Dive,Exelon’s climate arm backs grid-planning firm Continuum,https://www.utilitydive.com/news/utility-giant-exelons-climate-arm-backs-grid-planning-firm-continuum/831276/,"Thu, 24 Sep 2026 12:12:30 -0400",True,Infrastructure mention,"&ldquo;Technologies that help the utility be more efficient in terms of building infrastructure &hellip; is a space that we're looking at,&rdquo; an Exelon executive said."
Utility Dive,"States sue Trump administration, developers over offshore wind lease buyouts",https://www.utilitydive.com/news/states-sue-trump-administration-developers-over-offshore-wind-lease-buyout/831279/,"Thu, 24 Sep 2026 11:45:02 -0400",False,No relevant keywords,Attorneys general from California and a coalition of Northeastern states accused the federal government of violating several laws and the developers of colluding with the administration.
Utility Dive,Advanced transmission projects get $1.9B in DOE funding,https://www.utilitydive.com/news/doe-advanced-transmission-projects-spark-funding/831259/,"Thu, 24 Sep 2026 11:06:57 -0400",True,Infrastructure mention,The department expects the projects will add 23 GW in grid capacity and will come online in &ldquo;record time&rdquo; to improve the existing transmission system.
Utility Dive,"On clean energy, bigger is not always better",https://www.utilitydive.com/news/community-solar-energy-storage-der-tax-credits/830117/,"Thu, 24 Sep 2026 11:00:00 -0400",False,No relevant keywords,"When Congress revisits clean-energy tax policy, lawmakers should restore incentives for locally driven solar and storage projects,&nbsp;writes&nbsp;Edward Yim at Lawyers for Good Government."
Utility Dive,Affordability concerns drive momentum for performance-based ratemaking,https://www.utilitydive.com/news/affordability-concerns-drive-momentum-for-performance-based-ratemaking/831120/,"Thu, 24 Sep 2026 09:11:07 -0400",False,No relevant keywords,Michigan is among the states weighing reforms to rate case planning and utility profits. Experts and stakeholders told Utility Dive what works&nbsp;&mdash; and what doesn&rsquo;t.
Utility Dive,"New York audits utility AI use, cites risk in ‘growing dependency’",https://www.utilitydive.com/news/new-york-audits-utility-ai-use-cites-risk-in-growing-dependency/831242/,"Thu, 24 Sep 2026 08:36:58 -0400",False,No relevant keywords,"Increasing use of AI systems to manage public utilities creates new risks for critical infrastructure, regulators said."
Utility Dive,Microgrids must push beyond pilots into everyday grid operations: panel,https://www.utilitydive.com/news/microgrid-pnm-epri-data-center/831153/,"Wed, 23 Sep 2026 11:33:19 -0400",True,Infrastructure mention,"EPRI&rsquo;s Jackie Baum says microgrids have to do more than sit idle for emergencies. &ldquo;The majority of the time, the power is on,&rdquo; she said, urging utilities to use those resources."
Utility Dive,FERC has options for modernizing PJM’s governance,https://www.utilitydive.com/news/ferc-options-modernizing-pjm-governance-peskoe/830905/,"Wed, 23 Sep 2026 10:28:49 -0400",True,Infrastructure mention,"The commission&rsquo;s jurisdiction over transmission governance allows it to modify filing-rights allocations and adjust the PJM Interconnection&rsquo;s nominating committee, writes Harvard Law&rsquo;s Ari Peskoe."
World Nuclear News,Groundwork begins for demonstration Hualong One 2.0 units,https://www.world-nuclear-news.org/articles/groundwork-begins-for-demonstration-hualong-one-20-units,"Mon, 14 Sep 2026 14:59:33 GMT",False,No relevant keywords,"Site levelling and excavation work for the second phase of the Jinqimen nuclear power plant in China's Zhejiang Province has begun, China National Nuclear Corporation announced. The site will eventually house six HPR1000 (Hualong One) units. &nbsp;"
World Nuclear News,Indiana to get its first power-producing nuclear reactor,https://www.world-nuclear-news.org/articles/indiana-to-get-its-first-power-producing-nuclear-reactor,"Mon, 14 Sep 2026 15:42:56 GMT",False,No relevant keywords,"A commercially owned and operated micromodular reactor is to be installed at Naval Weapons Station Crane, becoming the US Navy's first shore-based advanced micromodular reactor as well as the state of Indiana's first power-producing reactor. &nbsp;"
World Nuclear News,eVinci sets temperature record during zero-power criticality tests,https://www.world-nuclear-news.org/articles/evinci-sets-temperature-record-during-zero-power-criticality-tests,"Tue, 15 Sep 2026 15:30:39 GMT",False,Filtered: defi,"Westinghouse says the completion of zero-power high-temperature criticality testing for the microreactor, which saw it reach criticality at 663 degrees Celsius, is a defining milestone in the programme's build-test-learn development journey. &nbsp;"
World Nuclear News,China launches Global Network for SMR Innovation,https://www.world-nuclear-news.org/articles/china-launches-global-network-for-smr-innovation,"Tue, 15 Sep 2026 15:50:21 GMT",True,AI + Energy nexus,"China Atomic Energy Authority has launched the Global Network for SMR Innovation with the aim of supporting small modular reactor technology progress, standards and deployment &quot;helping make nuclear energy safer, more affordable and more accessible in support of climate action and sustainable development&quot;. &nbsp;"
World Nuclear News,First SMR funding agreed by European Investment Bank,https://www.world-nuclear-news.org/articles/first-smr-investment-by-european-investment-bank,"Tue, 15 Sep 2026 16:10:36 GMT",False,No relevant keywords,"The European Investment Bank is to invest up to EUR40 million (USD46 million) in Finland's small modular reactor company Steady Energy, whose&nbsp;LDR-50&nbsp;reactor is designed specifically for district heating networks. &nbsp;"
World Nuclear News,US funding for Thai SMR feasibility study,https://www.world-nuclear-news.org/articles/us-funding-for-thai-smr-feasibility-study,"Wed, 16 Sep 2026 11:46:12 GMT",True,AI + Energy nexus,The Electricity Generating Authority of Thailand has signed an agreement with the US Trade and Development Agency for a feasibility study on the deployment of US small modular reactor technologies in Thailand. &nbsp;
World Nuclear News,Blue Energy submits first construction application to NRC,https://www.world-nuclear-news.org/articles/blue-energy-submits-first-construction-application-to-nrc,"Wed, 16 Sep 2026 15:43:32 GMT",False,No relevant keywords,Blue Energy has submitted the first part of its construction permit application to the US Nuclear Regulatory Commission for its planned gas-to-nuclear project in Texas. &nbsp;
World Nuclear News,Smolensk's planned new units get environmental approval,https://www.world-nuclear-news.org/articles/smolensks-planned-new-units-get-environmental-approval,"Thu, 17 Sep 2026 09:52:41 GMT",False,No relevant keywords,The licence justification materials for two new units at the next phase of Smolensk Nuclear Power Plant in Russia have had a positive verdict from Russia's State Environmental Expertise. &nbsp;
World Nuclear News,Third unit at Changjiang site commissioned,https://www.world-nuclear-news.org/articles/third-unit-at-changjiang-site-commissioned,"Thu, 17 Sep 2026 14:03:07 GMT",True,AI + Energy nexus,Unit 3 of the Changjiang nuclear power plant in China's island province of Hainan has entered commercial operation. The unit is the first of two Hualong One (HPR1000) reactors being constructed as Phase II of the plant. &nbsp;
World Nuclear News,Natural draft cooling tower is preferred JEK2 option,https://www.world-nuclear-news.org/articles/natural-draft-cooling-tower-is-preferred-jek2-option,"Fri, 18 Sep 2026 08:01:53 GMT",False,No relevant keywords,A feasibility study of four cooling tower options for Slovenia's proposed JEK2 new nuclear project has proposed a natural draft cooling tower of between 193 metres and 198 metres. &nbsp;
World Nuclear News,Containment tests completed at Lufeng unit 5,https://www.world-nuclear-news.org/articles/containment-tests-completed-at-lufeng-unit-5,"Fri, 18 Sep 2026 09:25:00 GMT",True,AI + Energy nexus,Tests to check the integrity of the containment structure have been completed at unit 5 of the Lufeng nuclear power plant in China's Guangdong province. The unit is the first of two Hualong One (HPR1000) reactors under construction at the site. &nbsp;
World Nuclear News,Akkuyu 1 set for next stage of pre-commissioning activities,https://www.world-nuclear-news.org/articles/akkuyu-1-set-for-next-stage-of-pre-commissioning-activities,"Mon, 21 Sep 2026 09:28:25 GMT",False,No relevant keywords,The first unit at Turkey's Akkuyu Nuclear Power Plant is being prepared for the reactor's next stage of pre-start-up testing. &nbsp;
World Nuclear News,Nuward targets 10 SMRs in five EU countries,https://www.world-nuclear-news.org/articles/edfs-nuward-smr-planning-10-units-in-five-eu-countries,"Mon, 21 Sep 2026 12:54:42 GMT",False,No relevant keywords,"As the European Industrial Alliance on SMRs says it is now assessing a second round of applications, Nuward's CEO has said that it aims to start construction of the first of an initial fleet of 10 units in 2030. &nbsp;"
World Nuclear News,Indian plants celebrate fuel loading milestones,https://www.world-nuclear-news.org/articles/indian-plants-celebrate-fuel-loading-milestones,"Mon, 21 Sep 2026 14:57:50 GMT",True,AI + Energy nexus,"As fuel loading begins at Rajasthan Atomic Power Project unit 8, Nuclear Power Corporation of India Ltd has started geotechnical investigations for the next two units at the plant. Meanwhile, fuel loading has begun at Kaiga unit 1 as the unit begins the process to return to service after refurbishment. &nbsp;"
World Nuclear News,Power start-up for Mochovce 4,https://www.world-nuclear-news.org/articles/power-start-up-for-mochovce-4,"Tue, 22 Sep 2026 10:17:48 GMT",False,No relevant keywords,"Slovakia's Mochovce 4 began power generation at 15:33 on Monday, which operator Slovenske elektr&aacute;rne describes as the last major stage before the unit is put into operation. &nbsp;"
World Nuclear News,"GE Vernova, Hitachi, SGE and Samsung C&T sign BWRX-300s MoU",https://www.world-nuclear-news.org/articles/ge-vernova-hitachi-sge-and-samsung-ct-sign-mou-on-bwrx-300s-in-europe,"Wed, 23 Sep 2026 10:34:49 GMT",False,No relevant keywords,An agreement to work together to identify and develop market opportunities for the deployment of BWRX-300 small modular reactors in Europe was signed on the sidelines of the United Nations General Assembly in New York. &nbsp;
World Nuclear News,Škoda JS to supply control rod drives for Rolls-Royce SMR's reactors,https://www.world-nuclear-news.org/articles/skoda-js-to-supply-control-rod-drives-for-rolls-royce-smrs,"Wed, 23 Sep 2026 12:36:30 GMT",False,No relevant keywords,Czech company &Scaron;koda JS has been chosen as sole supplier of control rod drive mechanisms for Rolls-Royce SMR's future small modular reactors. &nbsp;
World Nuclear News,SGE confident of UK SMR fleet prospects,https://www.world-nuclear-news.org/articles/sge-confident-of-uk-smr-fleet-prospects,"Wed, 23 Sep 2026 13:26:32 GMT",False,No relevant keywords,The team behind plans for a fleet of 14 BWRX-300 small modular reactors in the UK says they are confident of the economic model and supply chain capability to deliver these units. &nbsp;
World Nuclear News,Second reactor manufactured for floating nuclear plant,https://www.world-nuclear-news.org/articles/second-reactor-manufactured-for-floating-nuclear-plant,"Thu, 24 Sep 2026 08:19:15 GMT",False,No relevant keywords,The second RITM-200C small modular reactor unit has been manufactured for the floating nuclear power plant destined to supply electricity to a copper mining centre in Chukotka. &nbsp;
World Nuclear News,US-Turkey agreement to accelerate SMR deployment,https://www.world-nuclear-news.org/articles/us-turkey-agreement-to-accelerate-smr-deployment,"Thu, 24 Sep 2026 09:07:22 GMT",False,No relevant keywords,"The US Trade and Development Agency has signed an agreement with Turkey's state-owned nuclear development enterprise T&Uuml;NAŞ to fund technical assistance to create the regulatory, institutional, and financial roadmap needed for Turkish private sector companies to deploy small modular reactor nuclear technology. &nbsp;"
