source,title,link,published,relevant,reason,summary
TechCrunch AI,I can’t help rooting for tiny open source AI model maker Arcee,https://techcrunch.com/2026/04/07/i-cant-help-rooting-for-tiny-open-source-ai-model-maker-arcee/,"Tue, 07 Apr 2026 21:35:02 +0000",False,No relevant keywords,"Arcee is a tiny 26-person U.S. startup that built a high-performing, massive, open source LLM. And it's gaining popularity with OpenClaw users."
TechCrunch AI,"Firmus, the ‘Southgate’ AI data center builder backed by Nvidia, hits $5.5B valuation",https://techcrunch.com/2026/04/07/firmus-the-southgate-ai-datacenter-builder-backed-by-nvidia-hits-5-5b-valuation/,"Tue, 07 Apr 2026 18:46:55 +0000",True,Infrastructure mention,Nvidia-backed Asia AI data center provider Firmus has now raised $1.35 billion in six months.
TechCrunch AI,Intel signs on to Elon Musk’s Terafab chips project,https://techcrunch.com/2026/04/07/intel-signs-on-to-elon-musks-terafab-chips-project/,"Tue, 07 Apr 2026 18:10:01 +0000",False,No relevant keywords,"Intel will join SpaceX and Tesla in an effort to build a new U.S. semiconductor factory in Texas, although the scope of its contributions are unclear."
TechCrunch AI,Anthropic debuts preview of powerful new AI model Mythos in new cybersecurity initiative,https://techcrunch.com/2026/04/07/anthropic-mythos-ai-model-preview-security/,"Tue, 07 Apr 2026 18:00:00 +0000",False,No relevant keywords,The new model will be used by a small number of high-profile companies to engage in defensive cybersecurity work.
TechCrunch AI,Uber is the latest to be won over by Amazon’s AI chips,https://techcrunch.com/2026/04/07/uber-is-the-latest-to-be-won-over-by-amazons-ai-chips/,"Tue, 07 Apr 2026 16:46:59 +0000",False,No relevant keywords,Uber is expanding its AWS contract to run more of its ride-sharing features on Amazon's chips. This is a thumb-of-the nose at Oracle and Google.
TechCrunch AI,Anthropic ups compute deal with Google and Broadcom amid skyrocketing demand,https://techcrunch.com/2026/04/07/anthropic-compute-deal-google-broadcom-tpus/,"Tue, 07 Apr 2026 16:05:56 +0000",False,No relevant keywords,Anthropic bulked up its compute deal with Google and Broadcom as the company has seen its run-rate revenue surge to $30 billion.
TechCrunch AI,Google Maps can now write captions for your photos using AI,https://techcrunch.com/2026/04/07/google-maps-can-now-write-captions-for-your-photos-using-ai/,"Tue, 07 Apr 2026 15:30:00 +0000",False,No relevant keywords,"Google is rolling out new features to make it easier for users to contribute local knowledge to Maps. Most notably, Gemini can now create captions when users are looking to share a photo or video about a place."
TechCrunch AI,4 days left to save close to $500 on TechCrunch Disrupt 2026 passes,https://techcrunch.com/2026/04/07/4-days-left-to-save-close-to-500-on-techcrunch-disrupt-2026-passes/,"Tue, 07 Apr 2026 14:00:00 +0000",False,No relevant keywords,Four days left to save up to $482 on your TechCrunch Disrupt 2026 ticket. These low rates will disappear on April 10 at 11:59 p.m. PT. Register now.
TechCrunch AI,"The AI gold rush is pulling private wealth into riskier, earlier bets",https://techcrunch.com/2026/04/07/the-ai-gold-rush-is-pulling-private-wealth-into-riskier-earlier-bets/,"Tue, 07 Apr 2026 13:00:00 +0000",False,No relevant keywords,"On a recent episode of Equity, we talked to Arena Private Wealth to explore a growing trend: family offices bypassing VCs to gain direct exposure to AI startups, turning them from passive investors into active participants."
TechCrunch AI,AI startup Rocket offers vibe McKinsey-style reports at a fraction of the cost,https://techcrunch.com/2026/04/06/indian-startup-rocket-wants-its-ai-to-do-mckinsey-style-consulting-at-a-fraction-of-the-cost/,"Tue, 07 Apr 2026 05:30:00 +0000",False,No relevant keywords,"Rocket's new AI platform combines strategy, product building, and competitive intelligence, aiming to move beyond code generation."
