source,title,link,published,relevant,reason,summary
TechCrunch AI,"Google, Accel India accelerator chooses 5 startups and none are ‘AI wrappers’",https://techcrunch.com/2026/03/15/google-and-accel-cut-through-wrappers-in-4000-ai-startup-pitches-to-pick-five-tied-to-india/,"Mon, 16 Mar 2026 00:30:00 +0000",False,No relevant keywords,"Google and Accel say about 70% of AI startup pitches tied to India were ""wrappers"" as they reviewed more than 4,000 applications for their Atoms cohort."
TechCrunch AI,ByteDance reportedly pauses global launch of its Seedance 2.0 video generator,https://techcrunch.com/2026/03/15/bytedance-reportedly-pauses-global-launch-of-its-seedance-2-0-video-generator/,"Sun, 15 Mar 2026 21:01:51 +0000",False,No relevant keywords,The company is reportedly delaying the launch as its engineers and lawyers work to avert further legal issues.
TechCrunch AI,Lawyer behind AI psychosis cases warns of mass casualty risks,https://techcrunch.com/2026/03/15/lawyer-behind-ai-psychosis-cases-warns-of-mass-casualty-risks/,"Sun, 15 Mar 2026 18:49:32 +0000",False,No relevant keywords,"AI chatbots have been linked to suicides for years. Now one lawyer says they are showing up in mass casualty cases too, and the technology is moving faster than the safeguards."
TechCrunch AI,Wiz investor unpacks Google’s $32B acquisition,https://techcrunch.com/2026/03/15/wiz-investor-unpacks-googles-32b-acquisition/,"Sun, 15 Mar 2026 15:30:33 +0000",False,No relevant keywords,Shardul Shah of Index Ventures walks us through Google's biggest acquisition ever.
TechCrunch AI,US Army announces contract with Anduril worth up to $20B,https://techcrunch.com/2026/03/14/us-army-announces-contract-with-anduril-worth-up-to-20b/,"Sat, 14 Mar 2026 20:47:47 +0000",False,No relevant keywords,"The Army described this as a single enterprise contract consolidating more than 120 separate ""procurement actions."""
TechCrunch AI,Meta reportedly considering layoffs that could affect 20% of the company,https://techcrunch.com/2026/03/14/meta-reportedly-considering-layoffs-that-could-affect-20-of-the-company/,"Sat, 14 Mar 2026 16:28:42 +0000",False,No relevant keywords,"These layoffs could help Facebook's parent company offset its aggressive spending on AI infrastructure, as well as AI-related acquisitions and hiring."
TechCrunch AI,"How to use the new ChatGPT app integrations, including DoorDash, Spotify, Uber, and others",https://techcrunch.com/2026/03/14/how-to-use-the-new-chatgpt-app-integrations-including-doordash-spotify-uber-and-others/,"Sat, 14 Mar 2026 13:00:00 +0000",False,No relevant keywords,"Learn how to use Spotify, Canva, Figma, Expedia, and other apps directly in ChatGPT."
TechCrunch AI,"‘Not built right the first time’ — Musk’s xAI is starting over again, again",https://techcrunch.com/2026/03/13/not-built-right-the-first-time-musks-xai-is-starting-over-again-again/,"Sat, 14 Mar 2026 00:12:22 +0000",False,No relevant keywords,"The AI lab is revamping its effort to build an AI coding tool, with two new executives joining from Cursor."
TechCrunch AI,"Nyne, founded by a father-son duo, gives AI agents the human context they’re missing",https://techcrunch.com/2026/03/13/nyne-founded-by-a-father-son-duo-gives-ai-agents-the-human-context-theyre-missing/,"Fri, 13 Mar 2026 21:37:01 +0000",False,No relevant keywords,The data infrastructure startup raised $5.3 million in seed funding led by Wischoff Ventures and South Park Commons.
TechCrunch AI,Steven Spielberg says he’s ‘never used AI’ in any of his films,https://techcrunch.com/2026/03/13/steven-spielberg-says-hes-never-used-ai-in-any-of-his-films/,"Fri, 13 Mar 2026 19:47:58 +0000",False,No relevant keywords,"At SXSW, Steven Spielberg said AI has uses in many fields, but not when it comes to replacing creative people in film and TV writing."
TechCrunch AI,The biggest AI stories of the year (so far),https://techcrunch.com/2026/03/13/the-biggest-ai-stories-of-the-year-so-far/,"Fri, 13 Mar 2026 19:38:11 +0000",False,No relevant keywords,"The AI industry is constantly churning out news, like major acquisitions, indie developer successes, public outcry, and existentially dangerous contract negotiations."
TechCrunch AI,The wild six weeks for NanoClaw’s creator that led to a deal with Docker,https://techcrunch.com/2026/03/13/the-wild-six-weeks-for-nanoclaws-creator-that-led-to-a-deal-with-docker/,"Fri, 13 Mar 2026 17:09:59 +0000",False,No relevant keywords,Gavriel Cohen is living an open source developer's dream as his project has achieved acclaim and a partnership with Docker in a matter of weeks.
TechCrunch AI,Spotify will let you edit your Taste Profile to control your recommendations,https://techcrunch.com/2026/03/13/spotify-will-let-you-edit-your-taste-profile-to-control-your-recommendations/,"Fri, 13 Mar 2026 17:04:12 +0000",False,No relevant keywords,"When you edit your Taste Profile, you'll impact your personalized playlists like Discover Weekly, recommendations, and Wrapped."
TechCrunch AI,The $32B acquisition that one VC is calling the ‘Deal of the Decade’,https://techcrunch.com/video/the-32b-acquisition-that-one-vc-is-calling-the-deal-of-the-decade/,"Fri, 13 Mar 2026 16:20:23 +0000",False,No relevant keywords,"According to Index Ventures Partner Shardul Shah, cybersecurity startup Wiz sits “at the center of three tailwinds: AI, cloud, and security spend.” Those tailwinds powered what just became the largest venture-backed acquisition in history — Google&#8217;s $32 billion deal, finalized after a declined 2024 offer, antitrust review on both sides of the"
TechCrunch AI,"Peacock expands into AI-driven video, mobile-first live sports, and gaming",https://techcrunch.com/2026/03/13/peacock-expands-into-ai-driven-video-mobile-first-live-sports-and-gaming/,"Fri, 13 Mar 2026 14:00:00 +0000",False,No relevant keywords,"Peacock is betting on new AI-powered video experiences, vertical clips, and mobile games to help its growth."
TechCrunch AI,"Before quantum computing arrives, this startup wants enterprises already running on it",https://techcrunch.com/2026/03/12/before-quantum-computing-arrives-this-startup-wants-enterprises-already-running-on-it/,"Fri, 13 Mar 2026 05:00:00 +0000",False,No relevant keywords,"After selling his AI startup to AMD for $665 million, Peter Sarlin is back with Qutwo, a new venture building the infrastructure it believes enterprises will need when quantum computing finally arrives."
TechCrunch AI,Truecaller now lets you hang up on scammers — on behalf of your family,https://techcrunch.com/2026/03/12/truecallers-now-lets-you-hang-up-on-scammers-on-behalf-of-your-family/,"Fri, 13 Mar 2026 04:30:00 +0000",False,No relevant keywords,"Caller identity platform Truecaller recently launched a new feature that lets one person become an admin of a family group, get alerts about fraud calls received by other members, and even end a call on their behalf if they suspect a family member might get scammed."
TechCrunch AI,How to watch Jensen Huang’s Nvidia GTC 2026 keynote,https://techcrunch.com/2026/03/12/how-to-watch-jensen-huangs-nvidia-gtc-2026-keynote/,"Thu, 12 Mar 2026 23:25:39 +0000",False,No relevant keywords,"GTC — which stands for GPU Technology Conference — is Nvidia's flagship annual event, where the chipmaker typically uses the spotlight to announce new products, champion partnerships, and lay out its vision for the future of computing. Huang's keynote will focus on Nvidia's role in the future of computing and AI."
TechCrunch AI,"Sales automation startup Rox AI hits $1.2B valuation, sources say",https://techcrunch.com/2026/03/12/sales-automation-startup-rox-ai-hits-1-2b-valuation-sources-say/,"Thu, 12 Mar 2026 22:25:50 +0000",False,No relevant keywords,"Rox, founded in 2024 by the former chief growth officer of New Relic, offers an AI-native alternative to CRM tools."
TechCrunch AI,Facebook Marketplace now lets Meta AI respond to buyers’ messages,https://techcrunch.com/2026/03/12/facebook-marketplace-now-lets-meta-ai-respond-to-buyers-messages/,"Thu, 12 Mar 2026 18:20:33 +0000",False,No relevant keywords,"When buyers inquire about an item’s availability, sellers can use Meta AI to automatically draft replies using information from their listing, such as the description, availability, pickup location, and price."
Data Center Dynamics,"City Council of Provo, Utah, votes against data center rezoning proposal",https://www.datacenterdynamics.com/en/news/city-council-of-provo-utah-votes-against-data-center-rezoning-proposal/,"Mon, 16 Mar 2026 10:47:02 +0000",True,Infrastructure mention,But developer could reapply
Data Center Dynamics,Sponsored: Bridge Data Centres plans major investment with global partners to strengthen Singapore’s position as Asia Pacific’s leading AI hub,https://www.datacenterdynamics.com/en/product-news/bridge-data-centres-plans-major-investment-with-global-partners-to-strengthen-singapores-position-as-asia-pacifics-leading-ai-hub/,"Mon, 16 Mar 2026 08:00:00 +0000",False,No relevant keywords,Ambitious plans to invest S$3-5 billion in Singapore to advance next-generation digital infrastructure and strengthen the country’s position as a leading AI and cloud hub in Asia Pacific
Data Center Dynamics,Long-term sustainability: Finding balance for data center cooling,https://www.datacenterdynamics.com/en/opinions/long-term-sustainability-finding-balance-for-data-center-cooling/,"Sun, 15 Mar 2026 11:00:04 +0000",True,Infrastructure mention,How do we make data centers less thirsty?
Data Center Dynamics,Iran war delays work on Meta's 2Africa subsea cable,https://www.datacenterdynamics.com/en/news/iran-war-delays-work-on-metas-2africa-subsea-cable/,"Sat, 14 Mar 2026 13:30:06 +0000",False,No relevant keywords,Following previous delays in the Red Sea amid Houthi attacks
Data Center Dynamics,Meta considers layoffs of up to 20% to fund AI data center buildout,https://www.datacenterdynamics.com/en/news/meta-considers-layoffs-of-up-to-20-to-fund-ai-data-center-buildout/,"Sat, 14 Mar 2026 12:44:53 +0000",True,Infrastructure mention,As Oracle also readies massive job cuts
Data Center Dynamics,Sponsored: Power-ready doesn’t mean shovel-ready: Why data center site selection is a multi-dimensional problem,https://www.datacenterdynamics.com/en/opinions/power-ready-doesnt-mean-shovel-ready-why-data-center-site-selection-is-a-multi-dimensional-problem/,"Sat, 14 Mar 2026 08:00:00 +0000",True,Infrastructure mention,"Data center development has focused heavily on power as the biggest risk, but site viability is a multi-dimensional problem, and teams that de-risk sequentially are paying the price"
Data Center Dynamics,"Behind-the-meter data center proposed outside Richmond, Virginia",https://www.datacenterdynamics.com/en/news/behind-the-meter-data-center-proposed-outside-richmond-virginia/,"Fri, 13 Mar 2026 18:50:04 +0000",True,Infrastructure mention,LS Power plans four-building campus next to Doswell energy plant
Data Center Dynamics,Solid-state transformer developer Hyperscale Power raises €5m in seed round,https://www.datacenterdynamics.com/en/news/solid-state-transformer-developer-hyperscale-power-raises-5m-in-seed-round/,"Fri, 13 Mar 2026 18:30:03 +0000",False,No relevant keywords,Startup to use the money to build prototype of miniaturized solid-state transformer
Data Center Dynamics,América Móvil explores possible Colombian acquisition - report,https://www.datacenterdynamics.com/en/news/am%C3%A9rica-m%C3%B3vil-explores-possible-colombian-acquisition-report/,"Fri, 13 Mar 2026 18:20:04 +0000",False,No relevant keywords,As the carrier seeks to expand its presence in the country
Data Center Dynamics,Leading Surveys accelerates data center layout and floor level measurement with HP SitePrint,https://www.datacenterdynamics.com/en/whitepapers/leading-surveys-accelerates-data-center-layout-and-floor-level-measurement-with-hp-siteprint/,"Fri, 13 Mar 2026 18:05:00 +0000",True,Infrastructure mention,"Australian Certified HP SitePrint Service Provider completes over 9,000 m² and 4,300 bolt layout points for data center rack base plates in just 17 hours"
Data Center Dynamics,Orange conducts 5G Standalone trial for emergency services in Spain,https://www.datacenterdynamics.com/en/news/orange-conducts-a-real-world-trial-in-spain-of-5g-network-prioritization/,"Fri, 13 Mar 2026 18:00:03 +0000",False,No relevant keywords,"It operates in commercial and reserved bands (B68), ensuring interoperability with existing systems"
Data Center Dynamics,US real estate firm Comstock launches data center unit,https://www.datacenterdynamics.com/en/news/us-real-estate-firm-comstock-launches-data-center-unit/,"Fri, 13 Mar 2026 17:50:03 +0000",True,Infrastructure mention,Company involved in two projects in the US
Data Center Dynamics,"40MW data center planned for industrial park near Butzbach, Germany",https://www.datacenterdynamics.com/en/news/40mw-data-center-planned-for-industrial-park-near-butzbach-germany/,"Fri, 13 Mar 2026 17:30:04 +0000",True,Infrastructure mention,But details remain sparse
Data Center Dynamics,AMC Robotics selects Hive Digital Technologies for AI-powered robotics,https://www.datacenterdynamics.com/en/news/amc-robotics-selects-hive-digital-technologies-for-ai-powered-robotics/,"Fri, 13 Mar 2026 17:20:04 +0000",False,No relevant keywords,AMC using Hive's GPU-based AI compute infrastructure
Data Center Dynamics,Solving the heat problems: How silicon photonics is redefining thermal efficiency in data centers,https://www.datacenterdynamics.com/en/opinions/solving-the-heat-problems-how-silicon-photonics-is-redefining-thermal-efficiency-in-data-centers/,"Fri, 13 Mar 2026 17:00:00 +0000",False,Filtered: defi,Interconnect efficiency is now essential and photonics can help
Data Center Dynamics,"Eutelsat completes its re-financing plan, closing €1.5bn bond offering",https://www.datacenterdynamics.com/en/news/eutelsat-announces-completion-of-its-re-financing-plan-closing-15bn-bond-offering/,"Fri, 13 Mar 2026 17:00:00 +0000",False,No relevant keywords,Funding to support LEO growth
